9.92714,-3.34938,2.9254999999999995,25.5496,32.5167,50.4392,59.282,64.6399,67.9512,70.119,84.47970000000001,84.574,94.24019999999999,96.37389999999999,83.01899999999999,99.42699999999999,80.9597,82.747,73.6181,78.9702,74.3781,42.0564,71.91210000000001,-1
0.88652,-2.31482,3.5161,4.813299999999999,9.602599999999999,12.645,17.5155,20.716300000000004,23.1435,24.1032,36.563300000000005,37.5508,43.0674,21.8029,17.4841,25.8673,14.6536,20.8048,36.489399999999996,6.365099999999999,1.6651999999999996,7.8323,20.9114,1
-0.52148,3.02822,4.1565,11.009799999999998,11.7165,21.1363,27.0556,28.1363,30.2663,34.478899999999996,38.5548,43.1708,53.5661,14.128699999999998,0.7423000000000002,20.115499999999997,10.0169,6.186299999999999,0.031000000000000583,19.128500000000003,1.588000000000001,45.4521,27.642699999999998,1
-10.10684,1.96412,2.5597000000000065,23.04,41.2921,56.257999999999996,59.1469,68.2735,73.5723,74.3322,82.4569,91.1438,94.4918,96.894,91.0269,102.2161,88.674,88.5822,92.7242,61.6357,87.5101,43.965599999999995,69.1691,1
-10.3042,-1.6507,3.2214000000000027,34.975899999999996,52.6987,73.4527,75.2019,95.1714,95.2556,100.11580000000001,112.3854,122.9484,109.465,105.495,97.9939,113.8022,94.54830000000001,100.272,109.4525,86.6065,100.3997,51.855000000000004,77.6279,-1
-9.85012,2.04874,5.112500000000004,22.8751,41.2498,54.917,59.9586,70.9734,73.8826,77.52189999999999,85.6492,87.5415,93.94290000000001,94.65979999999999,89.67410000000001,101.18019999999999,87.72040000000001,87.31139999999999,91.7598,76.5669,86.1019,43.0211,68.9061,1
9.40842,-6.4944999999999995,4.151299999999999,22.964,33.1778,47.933099999999996,48.7087,52.82169999999999,60.701,66.6765,74.0866,76.3771,91.7919,85.9204,79.85249999999999,92.0471,66.4607,75.018,80.9127,62.863899999999994,75.2941,61.5368,55.561699999999995,-1
8.39024,6.120340000000001,7.704500000000003,38.4255,41.4638,51.9314,67.1586,69.1261,75.0473,77.6229,86.8961,95.0411,99.4868,95.1307,88.5683,109.9754,77.8993,93.5029,100.6722,80.3543,83.8846,31.459,74.4682,1
-4.84426,6.48304,3.4406999999999996,9.7986,12.341099999999999,12.3764,13.1121,15.282399999999999,26.424,26.8428,30.5454,38.0085,70.73349999999999,45.4253,34.5452,55.8103,24.942899999999998,33.1864,38.2913,22.958099999999998,43.3475,3.1132000000000026,14.4933,1
-1.35296,4.2531,1.362000000000001,6.3113,7.9775,8.8172,10.4408,19.3187,22.764799999999997,27.705599999999997,30.5702,34.5147,55.8419,17.5306,3.8115999999999994,27.942100000000003,4.540499999999999,3.7908,5.6876999999999995,14.146099999999997,14.7884,33.0836,19.2639,1
