-0.35502 -0.15574 0.3850367514926333 1.6237365857798487 1.6237365857798487 3.3787611516649116 3.3787611516649116 3.3787611516649116 6.378591295889713 DRIBBLE
-0.21642 0.012640000000000002 0.7167909388378176 0.7308754271419994 0.7308754271419994 3.4295495505969873 3.4295495505969873 3.4295495505969873 6.425372372088641 DRIBBLE
1.1361 -3.18096 0.6855335513306416 6.875780663313803 6.875780663313803 16.38038401503457 16.38038401503457 16.502126544176058 16.38038401503457 DRIBBLE
-8.56714 4.51998 0.7423608421785178 13.943094860539393 13.943094860539393 37.27510789535022 37.27510789535022 37.27510789535022 40.03606709718127 DRIBBLE
-3.91088 4.79148 0.38505076288718076 10.136784706207386 10.136784706207386 32.906105037971294 32.906105037971294 32.906105037971294 35.00651866110082 DRIBBLE
-3.9400199999999996 4.9332 0.6015448445461083 10.013704497836953 10.013704497836953 32.92018809135209 32.92018809135209 32.92018809135209 35.02153885782291 DRIBBLE
-3.78172 4.75272 0.603880865734292 9.647694504388083 9.647694504388083 32.925273689674924 32.925273689674924 32.925273689674924 35.02695315810383 DRIBBLE
-0.05266 -4.19542 0.6162865972905794 17.816423064689502 17.816423064689502 18.792138892632735 18.792138892632735 18.792138892632735 21.471536604537647 DRIBBLE
0.67076 -4.13908 1.1138989002598043 17.719160568435516 17.719160568435516 18.117424040133297 18.117424040133297 18.117424040133297 20.58832809749252 DRIBBLE
0.78612 -4.12674 0.8609146996073415 17.578944181321017 17.468379620903594 7.20656548225297 7.20656548225297 7.20656548225297 9.742216690774232 DRIBBLE
2.9875800000000003 -4.1572000000000005 0.7424988215478875 15.98855291919816 15.98855291919816 14.065240998290786 14.065240998290786 10.189651826240187 11.909240292310841 DRIBBLE
3.0856000000000003 -4.15646 0.8238359848901968 15.686827893490769 15.686827893490769 13.796642158510888 13.796642158510888 13.796642158510888 16.145678519343807 DRIBBLE
6.65308 -1.78666 0.8308070353577882 18.378437144654058 18.378437144654058 9.112177550947962 9.112177550947962 12.323887835013753 10.603724804048811 DRIBBLE
